Year,Launch,Institution,First Name,Primary Email,Language,Level,ED Course Level Equivalent,Class ,Status,Final Grade
2019,Spring,FMU | FIAM FAAM,Persona9950688625323083776,Persona9950688625323083776@email.com,English,Basic 2,Basic 2,Boyle EN1 - Basic 2 (Spring 2019),No Show,0
2019,Spring,FPB,Persona1385570691,Persona1385570691@email.com,English,Basic 2,Basic 2,Boyle EN1 - Basic 2 (Spring 2019),No Show,0
2019,Spring,IBMR,Persona939043737906,Persona939043737906@email.com,English,Basic 2,Basic 2,Boyle EN1 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UAM,Persona2101861082758,Persona2101861082758@email.com,English,Basic 2,Basic 2,Boyle EN1 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UNIFACS,Persona1145870416670276,Persona1145870416670276@email.com,English,Basic 2,Basic 2,Hall EN1 - First Discoveries (Spring 2019),No Show,0
2019,Spring,UNIFACS,Persona13106563901,Persona13106563901@email.com,English,Basic 2,Basic 2,Boyle EN2 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UNIFACS,Persona182794470409838,Persona182794470409838@email.com,English,Basic 2,Basic 2,Boyle EN2 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UnP,Persona256927585342972100608,Persona256927585342972100608@email.com,English,Basic 2,Basic 2,Boyle EN2 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UnP,Persona99505352526,Persona99505352526@email.com,English,Basic 2,Basic 2,Boyle EN2 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UnP,Persona1486950026141,Persona1486950026141@email.com,English,Basic 2,Basic 2,Boyle EN2 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UnP,Persona414465942284902400,Persona414465942284902400@email.com,English,Basic 2,Basic 2,Boyle EN3 - Basic 2 (Spring 2019),No Show,0
2019,Spring,HoldCo,Persona138553325944,Persona138553325944@email.com,English,Basic 2,Basic 2,Mayer EN2 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UNIFACS,Persona1838853583383249664,Persona1838853583383249664@email.com,English,Basic 2,Basic 2,Mayer EN3 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UNIFACS,Persona360696146597346082816,Persona360696146597346082816@email.com,English,Basic 2,Basic 2,Mayer EN3 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UNINORTE,Persona21028103056180084,Persona21028103056180084@email.com,English,Basic 2,Basic 2,Mayer EN3 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UnP,Persona414384106974,Persona414384106974@email.com,English,Basic 2,Basic 2,Mayer EN3 - Basic 2 (Spring 2019),No Show,0
2019,Spring,HoldCo,Persona7444268273,Persona7444268273@email.com,English,Basic 2,Basic 2,Mayer EN3 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UDLA CL,Persona389231821,Persona389231821@email.com,English,Basic 2,Basic 2,Mayer EN2 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UNAB,Persona3148679741110844928,Persona3148679741110844928@email.com,English,Basic 2,Basic 2,Mayer EN1 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UNITEC HN,Persona13483551838374828441600,Persona13483551838374828441600@email.com,English,Basic 2,Basic 2,Boyle EN1 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UNITEC HN,Persona314867940844116736,Persona314867940844116736@email.com,English,Basic 2,Basic 2,Mayer EN2 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UNITEC HN,Persona3178077112264886,Persona3178077112264886@email.com,English,Basic 2,Basic 2,Mayer EN2 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UNITEC Mx,Persona14972647532476734898176,Persona14972647532476734898176@email.com,English,Basic 2,Basic 2,Mayer EN2 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UiP,Persona2584784713,Persona2584784713@email.com,English,Basic 2,Basic 2,Mayer EN1 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UiP,Persona11407940700,Persona11407940700@email.com,English,Basic 2,Basic 2,Mayer EN1 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UiP,Persona4144658026,Persona4144658026@email.com,English,Basic 2,Basic 2,Mayer EN1 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UiP,Persona5757006181,Persona5757006181@email.com,English,Basic 2,Basic 2,Mayer EN3 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UPN,Persona99571135441939906560,Persona99571135441939906560@email.com,English,Basic 2,Basic 2,Mayer EN1 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UPN,Persona105410708246434906112,Persona105410708246434906112@email.com,English,Basic 2,Basic 2,Mayer EN1 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UPN,Persona210271520689607999488,Persona210271520689607999488@email.com,English,Basic 2,Basic 2,Mayer EN1 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UPN,Persona426467162979908611735552,Persona426467162979908611735552@email.com,English,Basic 2,Basic 2,Mayer EN1 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UPN,Persona314867117956337506451456,Persona314867117956337506451456@email.com,English,Basic 2,Basic 2,Mayer EN1 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UPN,Persona4714669809986080100843520,Persona4714669809986080100843520@email.com,English,Basic 2,Basic 2,Mayer EN3 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UPN,Persona348140462273579200,Persona348140462273579200@email.com,English,Basic 2,Basic 2,Mayer EN3 - Basic 2 (Spring 2019),No Show,0
2019,Spring,CIBERTEC,Persona469224084339541540864,Persona469224084339541540864@email.com,English,Basic 2,Basic 2,Boyle EN3 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UE Portugal,Persona3148679741110838272,Persona3148679741110838272@email.com,English,Basic 2,Basic 2,Boyle EN3 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UEM,Persona1087566877,Persona1087566877@email.com,English,Basic 2,Basic 2,Boyle EN3 - Basic 2 (Spring 2019),No Show,0
2019,Spring,UNITEC Mx,Persona1348635278436766318592,Persona1348635278436766318592@email.com,English,Basic 2,Basic 2,Mayer EN1 - Basic 2 (Spring 2019),No Show,0
2019,Winter,UAM,Persona106879278315,Persona106879278315@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Winter 2019),No Show,0
2019,Winter,EAD Laureate,Persona11540111,Persona11540111@email.com,English,Basic 1,Basic 1,Diaz EN1 - Basic 1 (Winter 2019),No Show,0
2019,Winter,UAM,Persona47021488493,Persona47021488493@email.com,English,Basic 1,Basic 1,Diaz EN2 - Basic 1 (Winter 2019),No Show,0
2019,Winter,UNIFACS,Persona1486950026,Persona1486950026@email.com,English,Basic 1,Basic 1,Diaz EN2 - Basic 1 (Winter 2019),No Show,0
2019,Winter,UAM,Persona5745767236,Persona5745767236@email.com,English,Basic 1,Basic 1,Solano EN2 - Basic 1 (Winter 2019),No Show,0
2019,Winter,UNITEC HN,Persona57804673168682215966507008,Persona57804673168682215966507008@email.com,English,Basic 1,Basic 1,Diaz EN2 - Basic 1 (Winter 2019),No Show,0
2019,Winter,UnP,Persona6658957,Persona6658957@email.com,English,Basic 1,Basic 1,Diaz EN1 - Basic 1 (Winter 2019),No Show,0
2019,Winter,UAM,Persona210025744,Persona210025744@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Winter 2019),No Show,0
2019,Winter,UAM,Persona66415972068,Persona66415972068@email.com,English,Basic 1,Basic 1,Diaz EN1 - Basic 1 (Winter 2019),No Show,0
2019,Winter,UAM,Persona741741283,Persona741741283@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Winter 2019),No Show,0
2019,Winter,UNINORTE,Persona741742145,Persona741742145@email.com,English,Basic 1,Basic 1,Solano EN2 - Basic 1 (Winter 2019),No Show,0
2019,Winter,UnP,Persona7427659982673489920,Persona7427659982673489920@email.com,English,Basic 1,Basic 1,Diaz EN2 - Basic 1 (Winter 2019),No Show,0
2019,Winter,FPB,Persona23488323230536132,Persona23488323230536132@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Winter 2019),No Show,0
2019,Winter,UDLA CL,Persona8136836679060,Persona8136836679060@email.com,English,Basic 1,Basic 1,Diaz EN1 - Basic 1 (Winter 2019),No Show,0
2019,Winter,FMU | FIAM FAAM,Persona27751968971842900,Persona27751968971842900@email.com,English,Basic 1,Basic 1,Diaz EN1 - Basic 1 (Winter 2019),No Show,0
2019,Winter,UiP,Persona10541385969,Persona10541385969@email.com,English,Basic 1,Basic 1,Diaz EN2 - Basic 1 (Winter 2019),No Show,0
2019,Winter,UiP,Persona1054138597157466561052672,Persona1054138597157466561052672@email.com,English,Basic 1,Basic 1,Solano EN2 - Basic 1 (Winter 2019),No Show,0
2019,Winter,FMU | FIAM FAAM,Persona11009165459,Persona11009165459@email.com,English,Basic 1,Basic 1,Diaz EN2 - Basic 1 (Winter 2019),No Show,0
2019,Winter,UnP,Persona34814038567,Persona34814038567@email.com,English,Basic 1,Basic 1,Diaz EN2 - Basic 1 (Winter 2019),No Show,0
2019,Winter,UiP,Persona348140379935,Persona348140379935@email.com,English,Basic 1,Basic 1,Solano EN2 - Basic 1 (Winter 2019),No Show,0
2019,Winter,CIBERTEC,Persona110091969280755908608,Persona110091969280755908608@email.com,English,Basic 1,Basic 1,Diaz EN2 - Basic 1 (Winter 2019),No Show,0
2019,Winter,UniRitter | FAPA,Persona3481591854,Persona3481591854@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Winter 2019),No Show,0
2019,Winter,UNAB,Persona110097292,Persona110097292@email.com,English,Basic 1,Basic 1,Solano EN2 - Basic 1 (Winter 2019),No Show,0
2019,Winter,UAM,Persona362356137,Persona362356137@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Winter 2019),No Show,0
2019,Winter,UAM,Persona1310501056,Persona1310501056@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Winter 2019),No Show,0
2019,Winter,UniRitter | FAPA,Persona4264038580151,Persona4264038580151@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Winter 2019),No Show,0
2019,Winter,FMU | FIAM FAAM,Persona14563699097,Persona14563699097@email.com,English,Basic 1,Basic 1,Solano EN2 - Basic 1 (Winter 2019),No Show,0
2019,Winter,IBMR,Persona149065802,Persona149065802@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Winter 2019),No Show,0
2019,Spring,FPB,Persona13103980849786502992887808,Persona13103980849786502992887808@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Spring 2019),No Show,0
2019,Spring,FMU | FIAM FAAM,Persona18169711365901540,Persona18169711365901540@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Spring 2019),No Show,0
2019,Spring,FMU | FIAM FAAM,Persona109605224,Persona109605224@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Spring 2019),No Show,0
2019,Spring,FMU | FIAM FAAM,Persona106878497918997,Persona106878497918997@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Spring 2019),No Show,0
2019,Spring,FMU | FIAM FAAM,Persona2970692530737265873256448,Persona2970692530737265873256448@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UAM,Persona108689521304,Persona108689521304@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UAM,Persona10541360449705758720,Persona10541360449705758720@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UAM,Persona362365989321,Persona362365989321@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UNIFACS,Persona4263816737408130196963328,Persona4263816737408130196963328@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UNIFACS,Persona11009455563,Persona11009455563@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UniFG,Persona348140385495,Persona348140385495@email.com,English,Basic 1,Basic 1,Solano EN2 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UniRitter | FAPA,Persona23488323235416,Persona23488323235416@email.com,English,Basic 1,Basic 1,Solano EN2 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UnP,Persona3333479049283517380820992,Persona3333479049283517380820992@email.com,English,Basic 1,Basic 1,Solano EN2 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UnP,Persona57457672,Persona57457672@email.com,English,Basic 1,Basic 1,Solano EN2 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UnP,Persona1828035234073,Persona1828035234073@email.com,English,Basic 1,Basic 1,Solano EN2 - Basic 1 (Spring 2019),No Show,0
2019,Spring,FPB,Persona10049964243,Persona10049964243@email.com,English,Basic 1,Basic 1,Diaz EN2 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UNIFACS,Persona138528690217,Persona138528690217@email.com,English,Basic 1,Basic 1,Diaz EN2 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UniFG,Persona1310501056474,Persona1310501056474@email.com,English,Basic 1,Basic 1,Diaz EN2 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UVM CL,Persona13111833259122,Persona13111833259122@email.com,English,Basic 1,Basic 1,Diaz EN1 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UDLA CL,Persona13103516,Persona13103516@email.com,English,Basic 1,Basic 1,Diaz EN1 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UNITEC HN,Persona5780467316868222,Persona5780467316868222@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UNITEC Mx,Persona4606323820760076800,Persona4606323820760076800@email.com,English,Basic 1,Basic 1,Diaz EN1 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UiP,Persona10541385969,Persona10541385969@email.com,English,Basic 1,Basic 1,Solano EN1 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UiP,Persona21018613228237,Persona21018613228237@email.com,English,Basic 1,Basic 1,Diaz EN1 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UPN,Persona42638167375501524992,Persona42638167375501524992@email.com,English,Basic 1,Basic 1,Diaz EN1 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UPN,Persona8134757550868557,Persona8134757550868557@email.com,English,Basic 1,Basic 1,Diaz EN1 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UPN,Persona99504894955866720,Persona99504894955866720@email.com,English,Basic 1,Basic 1,Diaz EN2 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UPN,Persona42646239155778084864,Persona42646239155778084864@email.com,English,Basic 1,Basic 1,Diaz EN2 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UE Portugal,Persona110091471246,Persona110091471246@email.com,English,Basic 1,Basic 1,Solano EN2 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UEM,Persona11009168013120570631651328,Persona11009168013120570631651328@email.com,English,Basic 1,Basic 1,Diaz EN1 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UEM,Persona18397320804976,Persona18397320804976@email.com,English,Basic 1,Basic 1,Diaz EN2 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UEM,Persona469224266010413,Persona469224266010413@email.com,English,Basic 1,Basic 1,Diaz EN2 - Basic 1 (Spring 2019),No Show,0
2019,Spring,UEM,Persona110091679982476944,Persona110091679982476944@email.com,English,Basic 1,Basic 1,Diaz EN2 - Basic 1 (Spring 2019),No Show,0
2018,Spring,AIEP,Persona131039737534125,Persona131039737534125@email.com,English,Basic 1,Basic 1,Escalona EN1 - Basic 1 (Spring 2018),No Show,0
2018,Spring,EAD,Persona235408432587155,Persona235408432587155@email.com,English,Basic 1,Basic 1,Escalona EN1 - Basic 1 (Spring 2018),No Show,0
2018,Spring,EAD,Persona1054451521,Persona1054451521@email.com,English,Basic 1,Basic 1,Escalona EN1 - Basic 1 (Spring 2018),No Show,0
2018,Spring,EAD,Persona4606323698276,Persona4606323698276@email.com,English,Basic 1,Basic 1,Escalona EN1 - Basic 1 (Spring 2018),No Show,0
2018,Spring,FMU,Persona1456369909844982,Persona1456369909844982@email.com,English,Basic 1,Basic 1,Escalona EN1 - Basic 1 (Spring 2018),No Show,0
2018,Spring,FMU,Persona4776316364327404,Persona4776316364327404@email.com,English,Basic 1,Basic 1,Levano EN1 - Basic 1 (Spring 2018),No Show,0
2018,Spring,FMU,Persona21052319899269,Persona21052319899269@email.com,English,Basic 1,Basic 1,Levano EN1 - Basic 1 (Spring 2018),No Show,0
2018,Spring,UAM BR,Persona4606323698288627,Persona4606323698288627@email.com,English,Basic 1,Basic 1,Escalona EN1 - Basic 1 (Spring 2018),No Show,0
2018,Spring,UAM BR,Persona314664601093629824,Persona314664601093629824@email.com,English,Basic 1,Basic 1,Levano EN2 - Basic 1 (Spring 2018),No Show,0
2018,Spring,UAM BR,Persona41446594228489035776,Persona41446594228489035776@email.com,English,Basic 1,Basic 1,Levano EN2 - Basic 1 (Spring 2018),No Show,0
2018,Spring,UDLA CL,Persona3481408017284,Persona3481408017284@email.com,English,Basic 1,Basic 1,Escalona EN1 - Basic 1 (Spring 2018),No Show,0
2018,Spring,UEM,Persona4606319226215389,Persona4606319226215389@email.com,English,Basic 1,Basic 1,Loya EN1 - Basic 1 (Spring 2018),No Show,0
2018,Spring,UiP,Persona10541385962663598,Persona10541385962663598@email.com,English,Basic 1,Basic 1,Escalona EN1 - Basic 1 (Spring 2018),No Show,0
2018,Spring,UiP,Persona21061854551,Persona21061854551@email.com,English,Basic 1,Basic 1,Levano EN1 - Basic 1 (Spring 2018),No Show,0
2018,Spring,UNIFACS,Persona11485388027,Persona11485388027@email.com,English,Basic 1,Basic 1,Levano EN1 - Basic 1 (Spring 2018),No Show,0
2018,Spring,UNIFACS,Persona41438405099,Persona41438405099@email.com,English,Basic 1,Basic 1,Escalona EN1 - Basic 1 (Spring 2018),No Show,0
2018,Spring,UNINORTE,Persona2100575440,Persona2100575440@email.com,English,Basic 1,Basic 1,Levano EN1 - Basic 1 (Spring 2018),No Show,0
2018,Spring,UNINORTE,Persona66490704741,Persona66490704741@email.com,English,Basic 1,Basic 1,Levano EN1 - Basic 1 (Spring 2018),No Show,0
2018,Spring,UNINORTE,Persona99569996053,Persona99569996053@email.com,English,Basic 1,Basic 1,Levano EN2 - Basic 1 (Spring 2018),No Show,0
2018,Spring,UNITEC HN,Persona3469022665261,Persona3469022665261@email.com,English,Basic 1,Basic 1,Levano EN1 - Basic 1 (Spring 2018),No Show,0
2018,Spring,UNITEC HN,Persona3178077113,Persona3178077113@email.com,English,Basic 1,Basic 1,Levano EN2 - Basic 1 (Spring 2018),No Show,0
2018,Spring,UNITEC HN,Persona105442449,Persona105442449@email.com,English,Basic 1,Basic 1,Levano EN2 - Basic 1 (Spring 2018),No Show,0
2018,Spring,UNITEC HN,Persona348139930,Persona348139930@email.com,English,Basic 1,Basic 1,Levano EN2 - Basic 1 (Spring 2018),No Show,0
2018,Spring,UNITEC HN,Persona348140461472,Persona348140461472@email.com,English,Basic 1,Basic 1,Levano EN2 - Basic 1 (Spring 2018),No Show,0
2018,Spring,UNITEC HN,Persona1230861153128333,Persona1230861153128333@email.com,English,Basic 1,Basic 1,Levano EN2 - Basic 1 (Spring 2018),No Show,0
2018,Spring,UnP,Persona4692239488,Persona4692239488@email.com,English,Basic 1,Basic 1,Levano EN1 - Basic 1 (Spring 2018),No Show,0
2018,Spring,UnP,Persona31780777413,Persona31780777413@email.com,English,Basic 1,Basic 1,Escalona EN1 - Basic 1 (Spring 2018),No Show,0
2018,Summer,AIEP,Persona148923409557064288,Persona148923409557064288@email.com,English,Basic 1,Basic 1,Levano EN1 - Basic 1 (Summer 2018),No Show,0
2018,Summer,AIEP,Persona469224266010402881536,Persona469224266010402881536@email.com,English,Basic 1,Basic 1,Dantas EN2 - Basic 1 (Summer 2018),No Show,0
2018,Summer,CIBERTEC,Persona1490909491692965,Persona1490909491692965@email.com,English,Basic 1,Basic 1,Levano EN4 - Basic 1 (Summer 2018),No Show,0
2018,Summer,FG,Persona278229786,Persona278229786@email.com,English,Basic 1,Basic 1,Escalona EN1 - Basic 1 (Summer 2018),No Show,0
2018,Summer,FMU,Persona10569774365,Persona10569774365@email.com,English,Basic 1,Basic 1,Levano EN2 - Basic 1 (Summer 2018),No Show,0
2018,Summer,FMU,Persona5780754640192,Persona5780754640192@email.com,English,Basic 1,Basic 1,Levano EN2 - Basic 1 (Summer 2018),No Show,0
2018,Summer,FMU,Persona667938109,Persona667938109@email.com,English,Basic 1,Basic 1,Levano EN2 - Basic 1 (Summer 2018),No Show,0
2018,Summer,FMU,Persona1348337241,Persona1348337241@email.com,English,Basic 1,Basic 1,Levano EN4 - Basic 1 (Summer 2018),No Show,0
2018,Summer,Servicios Andinos,Persona123086033757710516224,Persona123086033757710516224@email.com,English,Basic 1,Basic 1,Gil EN1 - Basic 1 (Summer 2018),No Show,0
2018,Summer,Servicios Andinos,Persona81328434395394640,Persona81328434395394640@email.com,English,Basic 1,Basic 1,Levano EN4 - Basic 1 (Summer 2018),No Show,0
2018,Summer,Servicios Andinos,Persona3760550639336350023680,Persona3760550639336350023680@email.com,English,Basic 1,Basic 1,Levano EN4 - Basic 1 (Summer 2018),No Show,0
2018,Summer,Servicios Andinos,Persona257179557919026151424,Persona257179557919026151424@email.com,English,Basic 1,Basic 1,Levano EN4 - Basic 1 (Summer 2018),No Show,0
2018,Summer,Servicios Andinos,Persona105442563376555360256,Persona105442563376555360256@email.com,English,Basic 1,Basic 1,Levano EN4 - Basic 1 (Summer 2018),No Show,0
